url;status;time_ms;thread;start_utc;end_utc;error;internal_links_found;final_url;content_type;violation;violations_count
https://www.marian.edu/directory/helen-jackson;200;269.47;ThreadPoolExecutor-2_4;2026-03-17T15:30:46Z;2026-03-17T15:30:46Z;;2;https://www.marian.edu/directory/helen-jackson;"text/html; charset=UTF-8";none;0
https://www.marian.edu/directory/greg-albright;200;221.01;ThreadPoolExecutor-2_5;2026-03-17T15:30:46Z;2026-03-17T15:30:46Z;;2;https://www.marian.edu/directory/greg-albright;"text/html; charset=UTF-8";none;0
https://www.marian.edu/directory/ariel-andrade;200;272.55;ThreadPoolExecutor-2_9;2026-03-17T15:30:46Z;2026-03-17T15:30:46Z;;2;https://www.marian.edu/directory/ariel-andrade;"text/html; charset=UTF-8";none;0
https://www.marian.edu/directory/murphee-cross;200;299.75;ThreadPoolExecutor-2_8;2026-03-17T15:30:46Z;2026-03-17T15:30:46Z;;2;https://www.marian.edu/directory/murphee-cross;"text/html; charset=UTF-8";none;0
https://www.marian.edu/directory/samantha-eble;200;233.22;ThreadPoolExecutor-2_3;2026-03-17T15:30:46Z;2026-03-17T15:30:46Z;;2;https://www.marian.edu/directory/samantha-eble;"text/html; charset=UTF-8";none;0
https://www.marian.edu/_cms-includes/top-alert;200;157.01;ThreadPoolExecutor-2_4;2026-03-17T15:30:46Z;2026-03-17T15:30:47Z;;0;https://www.marian.edu/_cms-includes/top-alert;"text/html; charset=UTF-8";none;0
https://www.marian.edu/directory/michael-bedel;200;433.74;ThreadPoolExecutor-2_6;2026-03-17T15:30:46Z;2026-03-17T15:30:47Z;;1;https://www.marian.edu/directory/michael-bedel;"text/html; charset=UTF-8";none;0
https://www.marian.edu/faith/saint-johns-bible;200;169.89;ThreadPoolExecutor-2_9;2026-03-17T15:30:46Z;2026-03-17T15:30:47Z;;1;https://www.marian.edu/faith/saint-johns-bible;"text/html; charset=UTF-8";none;0
https://www.marian.edu/about-marian/fast-facts;200;122.10;ThreadPoolExecutor-2_8;2026-03-17T15:30:47Z;2026-03-17T15:30:47Z;;7;https://www.marian.edu/about-marian/fast-facts;"text/html; charset=UTF-8";none;0
https://www.marian.edu/directory/taylor-lehman;200;516.39;ThreadPoolExecutor-2_2;2026-03-17T15:30:46Z;2026-03-17T15:30:47Z;;2;https://www.marian.edu/directory/taylor-lehman;"text/html; charset=UTF-8";none;0
https://www.marian.edu/about-marian/leadership;200;537.73;ThreadPoolExecutor-2_3;2026-03-17T15:30:47Z;2026-03-17T15:30:47Z;;1;https://www.marian.edu/about-marian/leadership/;"text/html; charset=UTF-8";none;0
https://www.marian.edu/directory/sudheer-reddy;200;362.95;ThreadPoolExecutor-2_6;2026-03-17T15:30:47Z;2026-03-17T15:30:47Z;;1;https://www.marian.edu/directory/sudheer-reddy;"text/html; charset=UTF-8";none;0
https://www.marian.edu/directory/julianne-lark;200;219.69;ThreadPoolExecutor-2_3;2026-03-17T15:30:47Z;2026-03-17T15:30:48Z;;2;https://www.marian.edu/directory/julianne-lark;"text/html; charset=UTF-8";none;0
https://www.marian.edu/directory/sandi-richard;200;350.21;ThreadPoolExecutor-2_8;2026-03-17T15:30:47Z;2026-03-17T15:30:48Z;;2;https://www.marian.edu/directory/sandi-richard;"text/html; charset=UTF-8";none;0
https://www.marian.edu/registrar/request-forms;200;550.34;ThreadPoolExecutor-2_0;2026-03-17T15:30:46Z;2026-03-17T15:30:48Z;;2;https://www.marian.edu/registrar/request-forms;"text/html; charset=UTF-8";none;0
https://www.marian.edu/directory/melanie-martz;200;364.09;ThreadPoolExecutor-2_9;2026-03-17T15:30:47Z;2026-03-17T15:30:48Z;;2;https://www.marian.edu/directory/melanie-martz;"text/html; charset=UTF-8";none;0
https://www.marian.edu/directory/marsha-desmet;200;349.81;ThreadPoolExecutor-2_2;2026-03-17T15:30:47Z;2026-03-17T15:30:48Z;;2;https://www.marian.edu/directory/marsha-desmet;"text/html; charset=UTF-8";none;0
https://www.marian.edu/directory/lucas-cummings;200;253.92;ThreadPoolExecutor-2_2;2026-03-17T15:30:48Z;2026-03-17T15:30:48Z;;1;https://www.marian.edu/directory/lucas-cummings;"text/html; charset=UTF-8";none;0
https://www.marian.edu/directory/aimee-edmonds;200;512.07;ThreadPoolExecutor-2_6;2026-03-17T15:30:47Z;2026-03-17T15:30:48Z;;2;https://www.marian.edu/directory/aimee-edmonds;"text/html; charset=UTF-8";none;0
https://www.marian.edu/admissions/visit-campus;200;401.12;ThreadPoolExecutor-2_3;2026-03-17T15:30:48Z;2026-03-17T15:30:48Z;;8;https://www.marian.edu/admissions/visit-campus/;"text/html; charset=UTF-8";none;0
https://www.marian.edu/directory/allison-ashton;200;193.20;ThreadPoolExecutor-2_9;2026-03-17T15:30:48Z;2026-03-17T15:30:48Z;;2;https://www.marian.edu/directory/allison-ashton;"text/html; charset=UTF-8";none;0
https://www.marian.edu/directory/david-esquivel;200;435.77;ThreadPoolExecutor-2_0;2026-03-17T15:30:48Z;2026-03-17T15:30:48Z;;2;https://www.marian.edu/directory/david-esquivel;"text/html; charset=UTF-8";none;0
https://www.marian.edu/directory/natalie-priser;200;212.12;ThreadPoolExecutor-2_6;2026-03-17T15:30:48Z;2026-03-17T15:30:48Z;;1;https://www.marian.edu/directory/natalie-priser;"text/html; charset=UTF-8";none;0
https://www.marian.edu/families/family-weekend;200;548.88;ThreadPoolExecutor-2_4;2026-03-17T15:30:47Z;2026-03-17T15:30:48Z;;4;https://www.marian.edu/families/family-weekend;"text/html; charset=UTF-8";none;0
https://www.marian.edu/directory/lucy-caltrider;200;91.00;ThreadPoolExecutor-2_3;2026-03-17T15:30:48Z;2026-03-17T15:30:48Z;;1;https://www.marian.edu/directory/lucy-caltrider;"text/html; charset=UTF-8";none;0
https://www.marian.edu/directory/madine-whitmer;200;126.44;ThreadPoolExecutor-2_9;2026-03-17T15:30:48Z;2026-03-17T15:30:48Z;;1;https://www.marian.edu/directory/madine-whitmer;"text/html; charset=UTF-8";none;0
https://www.marian.edu/directory/elias-martinez;200;260.26;ThreadPoolExecutor-2_2;2026-03-17T15:30:48Z;2026-03-17T15:30:48Z;;1;https://www.marian.edu/directory/elias-martinez;"text/html; charset=UTF-8";none;0
https://www.marian.edu/directory/shawn-o-connor;200;200.12;ThreadPoolExecutor-2_0;2026-03-17T15:30:48Z;2026-03-17T15:30:48Z;;2;https://www.marian.edu/directory/shawn-o-connor;"text/html; charset=UTF-8";none;0
https://www.marian.edu/directory/casey-korducki;200;232.99;ThreadPoolExecutor-2_4;2026-03-17T15:30:48Z;2026-03-17T15:30:49Z;;2;https://www.marian.edu/directory/casey-korducki;"text/html; charset=UTF-8";none;0
https://www.marian.edu/directory/cameron-morgan;200;274.33;ThreadPoolExecutor-2_6;2026-03-17T15:30:48Z;2026-03-17T15:30:49Z;;1;https://www.marian.edu/directory/cameron-morgan;"text/html; charset=UTF-8";none;0
https://www.marian.edu/directory/tayon-swafford;200;199.55;ThreadPoolExecutor-2_3;2026-03-17T15:30:49Z;2026-03-17T15:30:49Z;;2;https://www.marian.edu/directory/tayon-swafford;"text/html; charset=UTF-8";none;0
https://www.marian.edu/directory/rebecca-reneau;200;263.08;ThreadPoolExecutor-2_9;2026-03-17T15:30:49Z;2026-03-17T15:30:49Z;;2;https://www.marian.edu/directory/rebecca-reneau;"text/html; charset=UTF-8";none;0
https://www.marian.edu/directory/susan-mcgurgan;200;280.27;ThreadPoolExecutor-2_2;2026-03-17T15:30:49Z;2026-03-17T15:30:49Z;;2;https://www.marian.edu/directory/susan-mcgurgan;"text/html; charset=UTF-8";none;0
https://www.marian.edu/directory/heather-hefley;200;207.25;ThreadPoolExecutor-2_4;2026-03-17T15:30:49Z;2026-03-17T15:30:49Z;;2;https://www.marian.edu/directory/heather-hefley;"text/html; charset=UTF-8";none;0
https://www.marian.edu/directory/norman-minnick;200;317.28;ThreadPoolExecutor-2_0;2026-03-17T15:30:49Z;2026-03-17T15:30:49Z;;2;https://www.marian.edu/directory/norman-minnick;"text/html; charset=UTF-8";none;0
https://www.marian.edu/provost/summer-sessions;200;595.76;ThreadPoolExecutor-2_5;2026-03-17T15:30:47Z;2026-03-17T15:30:49Z;;44;https://www.marian.edu/provost/summer-sessions;"text/html; charset=UTF-8";none;0
https://www.marian.edu/directory/denise-lebrock;200;58.90;ThreadPoolExecutor-2_6;2026-03-17T15:30:49Z;2026-03-17T15:30:49Z;;2;https://www.marian.edu/directory/denise-lebrock;"text/html; charset=UTF-8";none;0
https://www.marian.edu/directory/elexis-shields;200;63.77;ThreadPoolExecutor-2_5;2026-03-17T15:30:49Z;2026-03-17T15:30:49Z;;2;https://www.marian.edu/directory/elexis-shields;"text/html; charset=UTF-8";none;0
https://www.marian.edu/online/college-pathways;200;681.93;ThreadPoolExecutor-2_10;2026-03-17T15:30:46Z;2026-03-17T15:30:49Z;;11;https://www.marian.edu/online/college-pathways;"text/html; charset=UTF-8";none;0
https://www.marian.edu/earn-and-learn/about-us;200;127.61;ThreadPoolExecutor-2_8;2026-03-17T15:30:48Z;2026-03-17T15:30:49Z;;2;https://www.marian.edu/earn-and-learn/about-us;"text/html; charset=UTF-8";none;0
https://www.marian.edu/directory/lana-singleton;200;52.49;ThreadPoolExecutor-2_10;2026-03-17T15:30:49Z;2026-03-17T15:30:49Z;;1;https://www.marian.edu/directory/lana-singleton;"text/html; charset=UTF-8";none;0
https://www.marian.edu/directory/matthew-celmer;200;72.52;ThreadPoolExecutor-2_8;2026-03-17T15:30:49Z;2026-03-17T15:30:49Z;;1;https://www.marian.edu/directory/matthew-celmer;"text/html; charset=UTF-8";none;0
https://www.marian.edu/directory/isabel-a-jones;200;70.87;ThreadPoolExecutor-2_9;2026-03-17T15:30:49Z;2026-03-17T15:30:49Z;;2;https://www.marian.edu/directory/isabel-a-jones;"text/html; charset=UTF-8";none;0
https://www.marian.edu/directory/melissa-morris;200;87.87;ThreadPoolExecutor-2_2;2026-03-17T15:30:49Z;2026-03-17T15:30:49Z;;2;https://www.marian.edu/directory/melissa-morris;"text/html; charset=UTF-8";none;0
https://www.marian.edu/directory/jonas-smith-19;200;90.84;ThreadPoolExecutor-2_3;2026-03-17T15:30:49Z;2026-03-17T15:30:49Z;;2;https://www.marian.edu/directory/jonas-smith-19;"text/html; charset=UTF-8";none;0
https://www.marian.edu/directory/rolanda-hardin;200;88.40;ThreadPoolExecutor-2_0;2026-03-17T15:30:49Z;2026-03-17T15:30:49Z;;2;https://www.marian.edu/directory/rolanda-hardin;"text/html; charset=UTF-8";none;0
https://www.marian.edu/directory/edward-mandity;200;62.17;ThreadPoolExecutor-2_4;2026-03-17T15:30:49Z;2026-03-17T15:30:49Z;;1;https://www.marian.edu/directory/edward-mandity;"text/html; charset=UTF-8";none;0
https://www.marian.edu/sitemap;200;288.57;ThreadPoolExecutor-2_11;2026-03-17T15:30:14Z;2026-03-17T15:30:49Z;;1040;https://www.marian.edu/sitemap;"text/html; charset=UTF-8";broken_link;1
https://www.marian.edu/directory/kim-taylor-m.a;200;58.86;ThreadPoolExecutor-2_11;2026-03-17T15:30:49Z;2026-03-17T15:30:49Z;;2;https://www.marian.edu/directory/kim-taylor-m.a;"text/html; charset=UTF-8";none;0
https://www.marian.edu/directory/jessica-venice;200;49.69;ThreadPoolExecutor-2_6;2026-03-17T15:30:49Z;2026-03-17T15:30:50Z;;1;https://www.marian.edu/directory/jessica-venice;"text/html; charset=UTF-8";none;0
https://www.marian.edu/directory/chris-fardulis;200;52.03;ThreadPoolExecutor-2_5;2026-03-17T15:30:50Z;2026-03-17T15:30:50Z;;1;https://www.marian.edu/directory/chris-fardulis;"text/html; charset=UTF-8";none;0
https://www.marian.edu/directory/robert-kubacki;200;55.20;ThreadPoolExecutor-2_8;2026-03-17T15:30:50Z;2026-03-17T15:30:50Z;;2;https://www.marian.edu/directory/robert-kubacki;"text/html; charset=UTF-8";none;0
https://www.marian.edu/directory/presley-martin;200;74.51;ThreadPoolExecutor-2_9;2026-03-17T15:30:50Z;2026-03-17T15:30:50Z;;2;https://www.marian.edu/directory/presley-martin;"text/html; charset=UTF-8";none;0
https://www.marian.edu/directory/michael-martin;200;62.94;ThreadPoolExecutor-2_2;2026-03-17T15:30:50Z;2026-03-17T15:30:50Z;;2;https://www.marian.edu/directory/michael-martin;"text/html; charset=UTF-8";none;0
https://www.marian.edu/directory/natalie-tucker;200;113.40;ThreadPoolExecutor-2_10;2026-03-17T15:30:50Z;2026-03-17T15:30:50Z;;2;https://www.marian.edu/directory/natalie-tucker;"text/html; charset=UTF-8";none;0
https://www.marian.edu/directory/thomas-hinkley;200;93.02;ThreadPoolExecutor-2_3;2026-03-17T15:30:50Z;2026-03-17T15:30:50Z;;1;https://www.marian.edu/directory/thomas-hinkley;"text/html; charset=UTF-8";none;0
https://www.marian.edu/directory/pat-austin-m.s;200;111.64;ThreadPoolExecutor-2_0;2026-03-17T15:30:50Z;2026-03-17T15:30:50Z;;2;https://www.marian.edu/directory/pat-austin-m.s;"text/html; charset=UTF-8";none;0
https://www.marian.edu/directory/jada-halse-j.d;200;53.56;ThreadPoolExecutor-2_4;2026-03-17T15:30:50Z;2026-03-17T15:30:50Z;;2;https://www.marian.edu/directory/jada-halse-j.d;"text/html; charset=UTF-8";none;0
https://www.marian.edu/directory/tammie-huffman;200;54.80;ThreadPoolExecutor-2_11;2026-03-17T15:30:50Z;2026-03-17T15:30:50Z;;2;https://www.marian.edu/directory/tammie-huffman;"text/html; charset=UTF-8";none;0
https://www.marian.edu/directory/jason-lapaglia;200;52.87;ThreadPoolExecutor-2_6;2026-03-17T15:30:50Z;2026-03-17T15:30:50Z;;2;https://www.marian.edu/directory/jason-lapaglia;"text/html; charset=UTF-8";none;0
https://www.marian.edu/directory/joanie-schmidt;200;50.92;ThreadPoolExecutor-2_5;2026-03-17T15:30:50Z;2026-03-17T15:30:50Z;;2;https://www.marian.edu/directory/joanie-schmidt;"text/html; charset=UTF-8";none;0
https://www.marian.edu/directory/julie-brinegar;200;55.06;ThreadPoolExecutor-2_8;2026-03-17T15:30:50Z;2026-03-17T15:30:50Z;;2;https://www.marian.edu/directory/julie-brinegar;"text/html; charset=UTF-8";none;0
https://www.marian.edu/directory/jesse-clark-do;200;84.89;ThreadPoolExecutor-2_10;2026-03-17T15:30:50Z;2026-03-17T15:30:50Z;;2;https://www.marian.edu/directory/jesse-clark-do;"text/html; charset=UTF-8";none;0
https://www.marian.edu/directory/brett-cope-m.s;200;82.10;ThreadPoolExecutor-2_2;2026-03-17T15:30:50Z;2026-03-17T15:30:50Z;;2;https://www.marian.edu/directory/brett-cope-m.s;"text/html; charset=UTF-8";none;0
https://www.marian.edu/directory/austin-dwenger;200;100.58;ThreadPoolExecutor-2_9;2026-03-17T15:30:50Z;2026-03-17T15:30:50Z;;2;https://www.marian.edu/directory/austin-dwenger;"text/html; charset=UTF-8";none;0
https://www.marian.edu/directory/sarah-price-21;200;100.12;ThreadPoolExecutor-2_0;2026-03-17T15:30:50Z;2026-03-17T15:30:50Z;;2;https://www.marian.edu/directory/sarah-price-21;"text/html; charset=UTF-8";none;0
https://www.marian.edu/directory/julia-hum-ph.d;200;105.90;ThreadPoolExecutor-2_3;2026-03-17T15:30:50Z;2026-03-17T15:30:50Z;;2;https://www.marian.edu/directory/julia-hum-ph.d;"text/html; charset=UTF-8";none;0
https://www.marian.edu/directory/tyler-fletcher;200;53.43;ThreadPoolExecutor-2_4;2026-03-17T15:30:50Z;2026-03-17T15:30:50Z;;1;https://www.marian.edu/directory/tyler-fletcher;"text/html; charset=UTF-8";none;0
https://www.marian.edu/directory/lauren-goodall;200;52.90;ThreadPoolExecutor-2_11;2026-03-17T15:30:50Z;2026-03-17T15:30:50Z;;2;https://www.marian.edu/directory/lauren-goodall;"text/html; charset=UTF-8";none;0
https://www.marian.edu/directory/tiffany-powell;200;56.89;ThreadPoolExecutor-2_6;2026-03-17T15:30:50Z;2026-03-17T15:30:51Z;;2;https://www.marian.edu/directory/tiffany-powell;"text/html; charset=UTF-8";none;0
https://www.marian.edu/directory/joseph-sheehan;200;56.82;ThreadPoolExecutor-2_5;2026-03-17T15:30:51Z;2026-03-17T15:30:51Z;;2;https://www.marian.edu/directory/joseph-sheehan;"text/html; charset=UTF-8";none;0
https://www.marian.edu/directory/sam-knepprath1;200;53.59;ThreadPoolExecutor-2_8;2026-03-17T15:30:51Z;2026-03-17T15:30:51Z;;2;https://www.marian.edu/directory/sam-knepprath1;"text/html; charset=UTF-8";none;0
https://www.marian.edu/directory/mathew-sheldon;200;88.18;ThreadPoolExecutor-2_3;2026-03-17T15:30:51Z;2026-03-17T15:30:51Z;;2;https://www.marian.edu/directory/mathew-sheldon;"text/html; charset=UTF-8";none;0
https://www.marian.edu/directory/mariah-mueller;200;96.92;ThreadPoolExecutor-2_2;2026-03-17T15:30:51Z;2026-03-17T15:30:51Z;;2;https://www.marian.edu/directory/mariah-mueller;"text/html; charset=UTF-8";none;0
https://www.marian.edu/directory/maryann-bonner;200;136.61;ThreadPoolExecutor-2_9;2026-03-17T15:30:51Z;2026-03-17T15:30:51Z;;2;https://www.marian.edu/directory/maryann-bonner;"text/html; charset=UTF-8";none;0
https://www.marian.edu/directory/scott-defreese;200;149.42;ThreadPoolExecutor-2_10;2026-03-17T15:30:51Z;2026-03-17T15:30:51Z;;2;https://www.marian.edu/directory/scott-defreese;"text/html; charset=UTF-8";none;0
https://www.marian.edu/directory/tiffany-conner;200;147.32;ThreadPoolExecutor-2_0;2026-03-17T15:30:51Z;2026-03-17T15:30:51Z;;2;https://www.marian.edu/directory/tiffany-conner;"text/html; charset=UTF-8";none;0
https://www.marian.edu/directory/bonnie-garrity;200;69.21;ThreadPoolExecutor-2_4;2026-03-17T15:30:51Z;2026-03-17T15:30:51Z;;2;https://www.marian.edu/directory/bonnie-garrity;"text/html; charset=UTF-8";none;0
https://www.marian.edu/title-ix/reporting-forms;200;54.46;ThreadPoolExecutor-2_11;2026-03-17T15:30:51Z;2026-03-17T15:30:51Z;;1;https://www.marian.edu/title-ix/reporting-forms;"text/html; charset=UTF-8";none;0
https://www.marian.edu/alumni/alumni-newsletter;200;54.12;ThreadPoolExecutor-2_6;2026-03-17T15:30:51Z;2026-03-17T15:30:51Z;;2;https://www.marian.edu/alumni/alumni-newsletter;"text/html; charset=UTF-8";none;0
https://www.marian.edu/alumni/registration-form;200;55.70;ThreadPoolExecutor-2_5;2026-03-17T15:30:51Z;2026-03-17T15:30:51Z;;1;https://www.marian.edu/alumni/registration-form;"text/html; charset=UTF-8";none;0
https://www.marian.edu/_cms-includes/side-alert;200;43.25;ThreadPoolExecutor-2_8;2026-03-17T15:30:51Z;2026-03-17T15:30:51Z;;0;https://www.marian.edu/_cms-includes/side-alert;"text/html; charset=UTF-8";none;0
https://www.marian.edu/directory/michelle-solik;200;53.46;ThreadPoolExecutor-2_2;2026-03-17T15:30:51Z;2026-03-17T15:30:51Z;;2;https://www.marian.edu/directory/michelle-solik;"text/html; charset=UTF-8";none;0
https://www.marian.edu/_beacon/beacon-test-page;200;65.06;ThreadPoolExecutor-2_3;2026-03-17T15:30:51Z;2026-03-17T15:30:51Z;;1;https://www.marian.edu/_beacon/beacon-test-page;"text/html; charset=UTF-8";none;0
https://www.marian.edu/directory/boling-matthew;200;107.45;ThreadPoolExecutor-2_0;2026-03-17T15:30:51Z;2026-03-17T15:30:51Z;;1;https://www.marian.edu/directory/boling-matthew;"text/html; charset=UTF-8";none;0
https://www.marian.edu/current-students/m-print;200;139.14;ThreadPoolExecutor-2_10;2026-03-17T15:30:51Z;2026-03-17T15:30:51Z;;1;https://www.marian.edu/current-students/m-print/;"text/html; charset=UTF-8";none;0
https://www.marian.edu/directory/briceno-firany;200;53.24;ThreadPoolExecutor-2_4;2026-03-17T15:30:51Z;2026-03-17T15:30:51Z;;2;https://www.marian.edu/directory/briceno-firany;"text/html; charset=UTF-8";none;0
https://www.marian.edu/directory/karen-candlish;200;54.86;ThreadPoolExecutor-2_11;2026-03-17T15:30:51Z;2026-03-17T15:30:51Z;;2;https://www.marian.edu/directory/karen-candlish;"text/html; charset=UTF-8";none;0
https://www.marian.edu/directory/jalynn-edwards;200;58.85;ThreadPoolExecutor-2_6;2026-03-17T15:30:52Z;2026-03-17T15:30:52Z;;2;https://www.marian.edu/directory/jalynn-edwards;"text/html; charset=UTF-8";none;0
https://www.marian.edu/directory/angelica-smith;200;54.27;ThreadPoolExecutor-2_5;2026-03-17T15:30:52Z;2026-03-17T15:30:52Z;;2;https://www.marian.edu/directory/angelica-smith;"text/html; charset=UTF-8";none;0
https://www.marian.edu/directory/sherine-antoun;200;52.87;ThreadPoolExecutor-2_8;2026-03-17T15:30:52Z;2026-03-17T15:30:52Z;;2;https://www.marian.edu/directory/sherine-antoun;"text/html; charset=UTF-8";none;0
https://www.marian.edu/directory/hillary-cheaney;200;83.13;ThreadPoolExecutor-2_10;2026-03-17T15:30:52Z;2026-03-17T15:30:52Z;;2;https://www.marian.edu/directory/hillary-cheaney;"text/html; charset=UTF-8";none;0
https://www.marian.edu/directory/john-lucich-m.d;200;67.74;ThreadPoolExecutor-2_0;2026-03-17T15:30:52Z;2026-03-17T15:30:52Z;;2;https://www.marian.edu/directory/john-lucich-m.d;"text/html; charset=UTF-8";none;0
https://www.marian.edu/directory/tracy-hastings1;200;81.79;ThreadPoolExecutor-2_3;2026-03-17T15:30:52Z;2026-03-17T15:30:52Z;;2;https://www.marian.edu/directory/tracy-hastings1;"text/html; charset=UTF-8";none;0
https://www.marian.edu/directory/tony-fleming-24;200;54.84;ThreadPoolExecutor-2_4;2026-03-17T15:30:52Z;2026-03-17T15:30:52Z;;2;https://www.marian.edu/directory/tony-fleming-24;"text/html; charset=UTF-8";none;0
https://www.marian.edu/directory/melannie-madson;200;56.94;ThreadPoolExecutor-2_11;2026-03-17T15:30:52Z;2026-03-17T15:30:52Z;;1;https://www.marian.edu/directory/melannie-madson;"text/html; charset=UTF-8";none;0
https://www.marian.edu/directory/frank-carr-ph.d;200;59.35;ThreadPoolExecutor-2_6;2026-03-17T15:30:52Z;2026-03-17T15:30:52Z;;2;https://www.marian.edu/directory/frank-carr-ph.d;"text/html; charset=UTF-8";none;0
https://www.marian.edu/directory/rod-macrae-ph.d;200;70.54;ThreadPoolExecutor-2_5;2026-03-17T15:30:52Z;2026-03-17T15:30:52Z;;2;https://www.marian.edu/directory/rod-macrae-ph.d;"text/html; charset=UTF-8";none;0
https://www.marian.edu/directory/david-denz-ph.d;200;60.78;ThreadPoolExecutor-2_8;2026-03-17T15:30:52Z;2026-03-17T15:30:52Z;;2;https://www.marian.edu/directory/david-denz-ph.d;"text/html; charset=UTF-8";none;0
https://www.marian.edu/directory/michael-krueger;200;85.11;ThreadPoolExecutor-2_10;2026-03-17T15:30:52Z;2026-03-17T15:30:52Z;;2;https://www.marian.edu/directory/michael-krueger;"text/html; charset=UTF-8";none;0
https://www.marian.edu/directory/jared-oldenkamp;200;74.09;ThreadPoolExecutor-2_3;2026-03-17T15:30:52Z;2026-03-17T15:30:52Z;;2;https://www.marian.edu/directory/jared-oldenkamp;"text/html; charset=UTF-8";none;0
https://www.marian.edu/directory/amy-hammes-psyd;200;94.51;ThreadPoolExecutor-2_0;2026-03-17T15:30:52Z;2026-03-17T15:30:52Z;;2;https://www.marian.edu/directory/amy-hammes-psyd;"text/html; charset=UTF-8";none;0
https://www.marian.edu/directory/michael-lockett;200;51.28;ThreadPoolExecutor-2_4;2026-03-17T15:30:52Z;2026-03-17T15:30:52Z;;1;https://www.marian.edu/directory/michael-lockett;"text/html; charset=UTF-8";none;0
https://www.marian.edu/directory/cassaundra-bash;200;51.39;ThreadPoolExecutor-2_11;2026-03-17T15:30:52Z;2026-03-17T15:30:52Z;;1;https://www.marian.edu/directory/cassaundra-bash;"text/html; charset=UTF-8";none;0
https://www.marian.edu/directory/marcella-hopple;200;53.66;ThreadPoolExecutor-2_6;2026-03-17T15:30:53Z;2026-03-17T15:30:53Z;;1;https://www.marian.edu/directory/marcella-hopple;"text/html; charset=UTF-8";none;0
https://www.marian.edu/social-media/muac_social;200;102.63;ThreadPoolExecutor-2_9;2026-03-17T15:30:51Z;2026-03-17T15:30:53Z;;8;https://www.marian.edu/social-media/muac_social;"text/html; charset=UTF-8";none;0
https://www.marian.edu/directory/jill-neidlinger;200;67.82;ThreadPoolExecutor-2_5;2026-03-17T15:30:53Z;2026-03-17T15:30:53Z;;1;https://www.marian.edu/directory/jill-neidlinger;"text/html; charset=UTF-8";none;0
https://www.marian.edu/directory/joseph-chrisman;200;69.25;ThreadPoolExecutor-2_9;2026-03-17T15:30:53Z;2026-03-17T15:30:53Z;;2;https://www.marian.edu/directory/joseph-chrisman;"text/html; charset=UTF-8";none;0
https://www.marian.edu/directory/mark-ringenberg;200;54.66;ThreadPoolExecutor-2_8;2026-03-17T15:30:53Z;2026-03-17T15:30:53Z;;1;https://www.marian.edu/directory/mark-ringenberg;"text/html; charset=UTF-8";none;0
https://www.marian.edu/directory/cynthia-cawthon;200;77.90;ThreadPoolExecutor-2_10;2026-03-17T15:30:53Z;2026-03-17T15:30:53Z;;1;https://www.marian.edu/directory/cynthia-cawthon;"text/html; charset=UTF-8";none;0
https://www.marian.edu/directory/kimberly-gentry;200;75.38;ThreadPoolExecutor-2_0;2026-03-17T15:30:53Z;2026-03-17T15:30:53Z;;2;https://www.marian.edu/directory/kimberly-gentry;"text/html; charset=UTF-8";none;0
https://www.marian.edu/directory/morgan-garrison;200;88.01;ThreadPoolExecutor-2_3;2026-03-17T15:30:53Z;2026-03-17T15:30:53Z;;2;https://www.marian.edu/directory/morgan-garrison;"text/html; charset=UTF-8";none;0
https://www.marian.edu/directory/stephen-abdalla;200;57.39;ThreadPoolExecutor-2_4;2026-03-17T15:30:53Z;2026-03-17T15:30:53Z;;2;https://www.marian.edu/directory/stephen-abdalla;"text/html; charset=UTF-8";none;0
https://www.marian.edu/directory/daniel-rumreich;200;60.54;ThreadPoolExecutor-2_11;2026-03-17T15:30:53Z;2026-03-17T15:30:53Z;;2;https://www.marian.edu/directory/daniel-rumreich;"text/html; charset=UTF-8";none;0
https://www.marian.edu/directory/russell-kershaw;200;57.44;ThreadPoolExecutor-2_6;2026-03-17T15:30:53Z;2026-03-17T15:30:53Z;;2;https://www.marian.edu/directory/russell-kershaw;"text/html; charset=UTF-8";none;0
https://www.marian.edu/directory/wendi-middleton;200;59.24;ThreadPoolExecutor-2_5;2026-03-17T15:30:53Z;2026-03-17T15:30:53Z;;2;https://www.marian.edu/directory/wendi-middleton;"text/html; charset=UTF-8";none;0
https://www.marian.edu/directory/alisha-milligan;200;61.65;ThreadPoolExecutor-2_9;2026-03-17T15:30:53Z;2026-03-17T15:30:53Z;;2;https://www.marian.edu/directory/alisha-milligan;"text/html; charset=UTF-8";none;0
https://www.marian.edu/directory/christie-artuso;200;80.70;ThreadPoolExecutor-2_10;2026-03-17T15:30:53Z;2026-03-17T15:30:53Z;;2;https://www.marian.edu/directory/christie-artuso;"text/html; charset=UTF-8";none;0
https://www.marian.edu/directory/selena-martinez;200;96.72;ThreadPoolExecutor-2_3;2026-03-17T15:30:53Z;2026-03-17T15:30:53Z;;2;https://www.marian.edu/directory/selena-martinez;"text/html; charset=UTF-8";none;0
https://www.marian.edu/directory/luann-brames-98;200;106.38;ThreadPoolExecutor-2_0;2026-03-17T15:30:53Z;2026-03-17T15:30:53Z;;2;https://www.marian.edu/directory/luann-brames-98;"text/html; charset=UTF-8";none;0
https://www.marian.edu/directory/judy-pippin-j.d;200;137.73;ThreadPoolExecutor-2_8;2026-03-17T15:30:53Z;2026-03-17T15:30:53Z;;2;https://www.marian.edu/directory/judy-pippin-j.d;"text/html; charset=UTF-8";none;0
